t_start,t_end,Mean(R),Std(R),Quantile.0.025(R),Quantile.0.05(R),Quantile.0.25(R),Median(R),Quantile.0.75(R),Quantile.0.95(R),Quantile.0.975(R),date_start,date_end
2,8,1.8038534017696157,0.46575294560355457,1.0096030556527091,1.1119349806689671,1.47180052844957,1.7639300081916889,2.0924544641286364,2.632000804447687,2.8247888644601686,2020-03-11,2020-03-20
3,9,1.8918006205539557,0.4459016824822069,1.1212009437995931,1.2227658050380723,1.575083717499305,1.8568849616103866,2.170505708256224,2.6799699607996548,2.860680718720615,2020-03-12,2020-03-21
4,10,2.5571780408712823,0.4832612253043412,1.6992262371884006,1.8174813063649784,2.2167996080269736,2.5268007165072213,2.8644695257332518,3.4005136300119703,3.5876826569830396,2020-03-13,2020-03-22
5,11,2.558362953397978,0.42639382556632965,1.7918459601392625,1.8996673896600638,2.259337121023907,2.5347137974021177,2.8316252351712183,3.2977394544039655,3.459228453364579,2020-03-14,2020-03-23
6,12,2.6005759658265557,0.37536080847950826,1.9174594246717573,2.015460868460184,2.3385322796687387,2.582538876140053,2.8429666569697023,3.247223788967788,3.3861685910577672,2020-03-16,2020-03-24
7,13,2.061151903026237,0.2914908975370819,1.5298266706121433,1.606244654266921,1.857782574060493,2.0474272951021177,2.249566767302419,2.562879836689672,2.670453081379447,2020-03-17,2020-03-25
8,14,1.8267304996076037,0.2485865345343342,1.3722961730818428,1.43795661350514,1.6534896899362261,1.8154668435438424,1.9876978873156157,2.2539293847481017,2.3451601649773104,2020-03-20,2020-03-26
9,15,1.9007744990564477,0.23576206050440213,1.4669776294905774,1.5303023085629264,1.7368942570673855,1.8910358741689608,2.054042273598171,2.304468635924883,2.3899043453718374,2020-03-21,2020-03-27
10,16,1.6266243493928705,0.20175791945328855,1.2553943317992404,1.3095856443130105,1.4863806791752137,1.6182903337695267,1.757786196403435,1.9720933742894602,2.0452066264732722,2020-03-22,2020-03-28
11,17,1.3564662594811743,0.1736777075982156,1.0375892065859764,1.0839807223358133,1.2356371173036085,1.3490611195667013,1.4692259957338578,1.6542135198887264,1.7174173370812824,2020-03-23,2020-03-29
12,18,1.2740462689900038,0.1631249091716272,0.9745444445487206,1.0181171741619712,1.1605588035255325,1.2670910713848738,1.3799546321806788,1.553702164278789,1.6130656662584855,2020-03-24,2020-03-30
13,19,1.2017960998447723,0.15515120934119433,0.9170970323993289,0.9584788294479617,1.0938313863391493,1.1951260892450557,1.3024925276510007,1.4678673225426706,1.524392251224909,2020-03-25,2020-03-31
14,20,1.3594509393230938,0.16248546556654767,1.0597587000776696,1.1036735160741873,1.2466166689713678,1.3529828723153339,1.465236581403928,1.6372931360151821,1.6958939965825761,2020-03-26,2020-04-01
15,21,1.3925418195901011,0.15973550174335527,1.0971645682642097,1.1406217111812593,1.2817343402177985,1.3864389652256146,1.4966984856319823,1.6652807153931097,1.7225952920904435,2020-03-27,2020-04-02
16,22,1.2942054212772836,0.1484555432507938,1.0196866710249735,1.060075023579458,1.1912227757981573,1.288533528991773,1.3910069104370482,1.5476844569340618,1.600951680105669,2020-03-28,2020-04-03
