t_start,t_end,Mean(R),Std(R),Quantile.0.025(R),Quantile.0.05(R),Quantile.0.25(R),Median(R),Quantile.0.75(R),Quantile.0.95(R),Quantile.0.975(R),date_start,date_end
166,172,1.1136981727289212,0.0411073496604097,1.0345758501932913,1.0469561308767672,1.085702910976339,1.1131924469278631,1.141142146788218,1.1821653014374458,1.1956944438230284,2020-08-15,2020-08-21
167,173,1.083289999509619,0.04009436169559838,1.0061213343426374,1.0181950087153262,1.0559839123659946,1.082795386716368,1.110056913256896,1.1500721695221774,1.1632694597495823,2020-08-16,2020-08-22
168,174,1.0647805345610633,0.039382330695014345,0.9889813415065235,1.0008409766143351,1.037959545062203,1.064295037901725,1.0910722880638273,1.1303761755638373,1.143338717413269,2020-08-17,2020-08-23
169,175,1.0789231582435037,0.03939670343897886,1.003078478592709,1.0149494393188287,1.0520955866776702,1.078443674746396,1.1052280482850512,1.1445324483654897,1.1574926571723008,2020-08-18,2020-08-24
170,176,1.0874759631495567,0.03926648119628921,1.0118666518194401,1.0237043937400465,1.060739827566292,1.08700338952784,1.113696949254577,1.1528595331605744,1.165770827171253,2020-08-19,2020-08-25
171,177,1.1081577420111113,0.03930230491071162,1.0324552646440741,1.0443133062398895,1.0814015728774802,1.107693140291173,1.1344074512362368,1.173586984972395,1.1865004706894309,2020-08-20,2020-08-26
172,178,1.1440135589889624,0.03951929263831989,1.0678581913781893,1.0797954292775154,1.1171159739415337,1.1435585340785803,1.1704151230017683,1.2097838278276183,1.2227547566684054,2020-08-21,2020-08-27
173,179,1.096529565203159,0.038153143165029296,1.0230159724713737,1.0345369553288095,1.0705601560539468,1.0960870910858396,1.1220166350900842,1.1600315022294676,1.172557663405108,2020-08-22,2020-08-28
174,180,1.1132560903037452,0.03805030982530689,1.0399181955561718,1.0514169465105745,1.0873607294142416,1.1128226093890958,1.1386789149116,1.1765738841346556,1.1890573849961872,2020-08-23,2020-08-29
175,181,1.1162151526617285,0.03771341504947092,1.0435123994399822,1.0549149186637465,1.0905516322884958,1.1157904420026865,1.1414156968917322,1.178964120211461,1.191331466738745,2020-08-24,2020-08-30
176,182,1.1124785289644386,0.037227674527635875,1.0407006408115094,1.0519608318960547,1.0871476349699922,1.112063297656122,1.137356780002434,1.174412624344109,1.1866161090295702,2020-08-25,2020-08-31
177,183,1.0935059425037534,0.03651110071253436,1.0231070512769849,1.0341515293663832,1.068663101134828,1.0930996126368255,1.1179058443103942,1.1542463901498432,1.1662139403466296,2020-08-26,2020-09-01
178,184,1.0668118106861564,0.035739540383491294,0.9979044481258746,1.008714020214277,1.042493257847029,1.066412730690146,1.0906953271132598,1.1262709056369355,1.137987079808635,2020-08-27,2020-09-02
179,185,1.073842249884444,0.035636706711463385,1.0051223933531106,1.0159050950856319,1.049595616779364,1.0734480604061039,1.0976591775090783,1.1331240269375595,1.1448022215587679,2020-08-28,2020-09-03
