t_start,t_end,Mean(R),Std(R),Quantile.0.025(R),Quantile.0.05(R),Quantile.0.25(R),Median(R),Quantile.0.75(R),Quantile.0.95(R),Quantile.0.975(R),date_start,date_end
46,52,0.8431150911313708,0.04194654356514991,0.7628955010198046,0.7753258203979841,0.814456221055837,0.8424195537467963,0.8710157813462879,0.9132769308078674,0.9272872391303942,2020-04-26,2020-05-02
47,53,0.9083334575264991,0.04411257228007905,0.8239210243688829,0.8370129144795077,0.878203585997901,0.9076194587864627,0.9376850229982595,0.9820895421378542,0.996803365647999,2020-04-27,2020-05-03
48,54,0.8995319670529924,0.044316759189101586,0.8147587894464147,0.8278995789381817,0.8692573543164808,0.8988042951518108,0.9290133703666446,0.9736465385287951,0.9884403171563423,2020-04-28,2020-05-04
49,55,0.9368779469300693,0.04560650488452012,0.8496118215069124,0.8631451152721671,0.9057267967183497,0.9361380209646617,0.9672225289000705,1.0131347614002328,1.0283488846119393,2020-04-29,2020-05-05
50,56,0.9752004380517008,0.0468111190062579,0.885598775019043,0.8995014554174461,0.9432318703403212,0.9744515385354721,1.0063526544932244,1.053454012567824,1.0690579112955203,2020-04-30,2020-05-06
51,57,1.0054180721317116,0.04760792553213384,0.9142614233611238,0.9284123917390501,0.9729106024803632,1.0046667385184271,1.0371065359822733,1.0849866465976445,1.10084436683505,2020-05-01,2020-05-07
52,58,0.9012985386402665,0.04500870117470749,0.8152308616354801,0.8285654690362451,0.8705461142348425,0.9005494403654337,0.9312343987752572,0.9765868806313692,0.9916231451300038,2020-05-02,2020-05-08
53,59,0.9433545877149921,0.04641944461286545,0.8545565303811076,0.8683218489612452,0.9116440130972675,0.9425933132106267,0.974235323784399,1.0209841325941216,1.0364787728299902,2020-05-03,2020-05-09
54,60,0.8969638931010127,0.04559523711262389,0.8098139624448424,0.823306997583214,0.8658038079754058,0.8961914327942295,0.9272819496665169,0.9732557531920186,0.9885035085412248,2020-05-04,2020-05-10
55,61,0.9258852137889004,0.04676426523360627,0.8364861612908701,0.8503308646898233,0.8939287796496437,0.9250980155611169,0.9569835534722145,1.0041248000054612,1.0197577045913464,2020-05-05,2020-05-11
56,62,0.9054330767211034,0.04663217592343823,0.8163312738378132,0.8301194323177854,0.8735590619465518,0.9046326429305346,0.9364345715562271,0.9834771079325748,0.9990835262467357,2020-05-06,2020-05-12
57,63,0.8899320336938422,0.046645112831717704,0.8008465228336661,0.8146225263113939,0.8580419976204603,0.8891172104271139,0.9209338664411103,0.9680210136801256,0.9836479571034819,2020-05-07,2020-05-13
58,64,0.9450393979271311,0.04860758164877159,0.8521599198510285,0.866533409819943,0.9118157140651075,0.9442061606251221,0.9773548039410084,1.0263876699076806,1.0426539364636824,2020-05-08,2020-05-14
59,65,0.9845539351280969,0.04991886607971351,0.8891335995578192,0.9039085847555427,0.950440158116847,0.9837104014435035,1.0177482090002692,1.0680766905950845,1.084767847236388,2020-05-09,2020-05-15
60,66,0.9254409796953065,0.04843979477178476,0.83292452524471,0.8472318716205274,0.8923245540013244,0.9245959654668072,0.9576362920478229,1.0065325457240246,1.0227594139382574,2020-05-10,2020-05-16
61,67,1.0855284333932929,0.052780198569211824,0.9845328198462244,1.0001959811408103,1.0494778658945962,1.0846731329777028,1.1206466667451427,1.1737784254895434,1.1913845033854942,2020-05-11,2020-05-17
62,68,1.1649238009069887,0.05431485227896744,1.0608871779690612,1.0770465450489324,1.1278434392455063,1.1640797620583794,1.2010841001411605,1.255680179112923,1.2737568951954572,2020-05-12,2020-05-18
63,69,1.104120226419072,0.05193344690984217,1.0046655737328911,1.0201084179535878,1.0686620041857484,1.1033060853023422,1.1386909776880927,1.190909172874554,1.2082014465265312,2020-05-13,2020-05-19
