t_start,t_end,Mean(R),Std(R),Quantile.0.025(R),Quantile.0.05(R),Quantile.0.25(R),Median(R),Quantile.0.75(R),Quantile.0.95(R),Quantile.0.975(R),date_start,date_end
96,102,0.842165961900683,0.17190640711640431,0.5395916225732105,0.5807098794888876,0.7207436450357412,0.8304985341417739,0.9508819553173413,1.143429235030875,1.2110098407172196,2020-06-27,2020-07-03
97,103,0.8342689402807104,0.173957099248649,0.5288549437156249,0.5701864622747308,0.7112996936458634,0.822209734291317,0.9441057759387421,1.139495670410104,1.2081761057755087,2020-06-28,2020-07-04
98,104,0.9419467228588205,0.1883893445717641,0.6095782538695329,0.6549214589182742,0.8089831023682332,0.9294176395803343,1.0612650908645223,1.2717186261311797,1.3454803760561793,2020-06-29,2020-07-05
99,105,0.9584931981491469,0.1916986396298294,0.6202862602465393,0.6664259755476293,0.8231939049420789,0.9457440258127057,1.0799075429017038,1.2940579584021847,1.3691154259541867,2020-06-30,2020-07-06
100,106,0.9670735316246102,0.19341470632492203,0.6258389996644513,0.6723917529970169,0.8305630529266562,0.9542102299960737,1.0895747652238417,1.3056422334300186,1.3813716077860163,2020-07-01,2020-07-07
101,107,1.015346038932279,0.1991257409832627,0.6632577427281219,0.7114665055302563,0.8749061788726304,1.0023588689244731,1.1416412250785697,1.363534757522088,1.4412029313905295,2020-07-02,2020-07-08
102,108,1.0948254294211375,0.2069025582341306,0.7275035469096995,0.7781330513177541,0.9490964430352334,1.0818197385149946,1.226388631706746,1.4558895531426492,1.5360237507044732,2020-07-03,2020-07-09
103,109,1.2329037116410841,0.2179486437628686,0.8433052260779645,0.8976098686755887,1.0797541322193671,1.2200850195632695,1.372089685550891,1.6119303053474403,1.6953206425837828,2020-07-04,2020-07-10
104,110,1.5153419723295145,0.2366566563664003,1.0874355618505174,1.1481910710619767,1.3497266389423566,1.5030400842579836,1.6675544574498118,1.9244609876313448,2.013137241963992,2020-07-05,2020-07-11
105,111,1.4131752707407055,0.21805767835887707,1.0184924340188048,1.07462325069838,1.260633830176896,1.4019755564128,1.5535145064245495,1.7899352043502796,1.8714858293562215,2020-07-06,2020-07-12
106,112,1.143731901953103,0.1880283664299203,0.8052928089568904,0.8529957328742966,1.011929023955341,1.1334446768830966,1.2643276055264097,1.4695636042446507,1.5406122656850452,2020-07-07,2020-07-13
107,113,1.0819382246099034,0.1803230374349839,0.7577762312077708,0.8033741890251699,0.955479436672251,1.0719369361618747,1.1975015412229388,1.3946224345474367,1.4629165444966974,2020-07-08,2020-07-14
108,114,1.0759031522439921,0.17931719204066537,0.7535493407176457,0.7988929522434485,0.9501497538740151,1.0659576511765765,1.1908218544393643,1.3868432036041434,1.4547563676857618,2020-07-09,2020-07-15
109,115,1.069055859700891,0.17817597661681517,0.748753581200822,0.7938086156623878,0.9441027845803927,1.059173654065926,1.1832431931192835,1.3780170178023048,1.445497967050251,2020-07-10,2020-07-16
110,116,1.2387827571269279,0.19114832929996145,0.8928056495535933,0.9420096579209805,1.1050656519452724,1.2289651405287512,1.361803467234879,1.5690487326185572,1.6405356247132186,2020-07-11,2020-07-17
111,117,0.9371923636453535,0.1631442498429631,0.6451201001503597,0.6859307776311862,0.8226134792313018,0.9277429621522515,1.0414776302064226,1.2206917393242616,1.282943985475631,2020-07-12,2020-07-18
112,118,0.8017786656581136,0.15152192541775517,0.5327761005799873,0.5698538441145748,0.6950562703681383,0.7922541467526635,0.8981269655272864,1.0661984567544096,1.1248835112554487,2020-07-13,2020-07-19
