t_start,t_end,Mean(R),Std(R),Quantile.0.025(R),Quantile.0.05(R),Quantile.0.25(R),Median(R),Quantile.0.75(R),Quantile.0.95(R),Quantile.0.975(R),date_start,date_end
143,149,1.346119285807717,0.11217660715064308,1.135240549794061,1.1670704653504187,1.268855422859162,1.3430045545069147,1.4199882532387276,1.5357931082540022,1.5746972253821494,2020-08-13,2020-08-19
144,150,1.4248055045828438,0.11125861780514813,1.215084234148237,1.2468719495600393,1.3482682451751453,1.421910607178339,1.4981874126976573,1.6126141186704739,1.650976967599689,2020-08-14,2020-08-20
145,151,1.2709282144039795,0.10079116357670055,1.0810574416556777,1.1098085648156324,1.201571843809645,1.2682647899772086,1.3373815454916043,1.4411333326684632,1.4759338026289273,2020-08-15,2020-08-21
146,152,1.2674514048562848,0.09778599884174219,1.0830369333653307,1.1110096016064728,1.2001971060450358,1.2649375093007238,1.3319656235327682,1.4324685891748743,1.466151060410549,2020-08-16,2020-08-22
147,153,1.2796102672191512,0.0959108444845216,1.0985271769163343,1.12604235563425,1.2136799642645255,1.277214792708306,1.3429295451881629,1.4413495887464896,1.474305673089561,2020-08-17,2020-08-23
148,154,1.2416208317596518,0.092035059309403,1.0677813004539112,1.0942131193694433,1.1783672276768313,1.2393475428434033,1.3023965837557654,1.3967831512934492,1.4283783776257601,2020-08-18,2020-08-24
149,155,1.1790721119957843,0.08763973988497498,1.013552047268539,1.0387148522068552,1.118836385912149,1.1769014208250739,1.2369418177544025,1.3268340002898558,1.3569271725710497,2020-08-19,2020-08-25
150,156,1.0774377234102688,0.08239372200533139,0.9219970674603142,0.9455875790819495,1.0207788797509405,1.0753381843366312,1.1318081189577471,1.2164497953025248,1.2448090030573933,2020-08-20,2020-08-26
151,157,1.1568236909060134,0.08482242842986029,0.9965416413663729,1.0209274945315874,1.0985382678186324,1.1547511919718945,1.212850113766636,1.2997895584838604,1.3288827791551174,2020-08-21,2020-08-27
152,158,1.1719127606794035,0.084356126364042,1.0124019221734444,1.0366961106132546,1.1139662781037136,1.1698893543713822,1.2276537432487455,1.3140316110809418,1.3429216959999675,2020-08-22,2020-08-28
153,159,1.228058261320327,0.08494656618254938,1.0671993127334105,1.091752972488894,1.169745373094919,1.2261001920177481,1.2842368464185197,1.371042860546498,1.4000440822726459,2020-08-23,2020-08-29
154,160,1.2617026912936422,0.08430105704984675,1.1018735341968031,1.1263150541612628,1.2038656553887592,1.2598256550387494,1.31749373489197,1.4034932105466407,1.4321982878762272,2020-08-24,2020-08-30
155,161,1.2585078147212225,0.08209599776997935,1.1027334219867637,1.1265843349619802,1.2022050939947562,1.2567231481009427,1.312865217544657,1.396519081850529,1.4244237744661588,2020-08-25,2020-08-31
156,162,1.1969178908181626,0.07807831413206023,1.0487669175669478,1.071450594313689,1.1433705604393092,1.1952205637281181,1.248615104913087,1.3281750453858863,1.3547141144633614,2020-08-26,2020-09-01
157,163,1.2498922654573397,0.0782712897868834,1.101177293546749,1.12399366521036,1.1962464690274441,1.2482587995907606,1.3017575413962905,1.381362873125618,1.4078896285250608,2020-08-27,2020-09-02
158,164,1.1716550398821886,0.07410197116086271,1.0309064427750836,1.0524901215016909,1.120859154603453,1.1700932040041487,1.2207484863887994,1.2961476267635488,1.3212789722030227,2020-08-28,2020-09-03
159,165,1.1726909241903407,0.0728674685155883,1.0342089458177217,1.0554633541472436,1.1227546933362047,1.1711820152663996,1.2209824025201095,1.2950656168347274,1.3197474885975662,2020-08-29,2020-09-04
160,166,1.142184000944464,0.0708352447045934,1.0075559914155905,1.0282208075357597,1.0936418662282612,1.1407199967028716,1.1891303299233142,1.2611411397266352,1.2851314209352955,2020-08-30,2020-09-05
161,167,1.1723030663542093,0.07082141824632904,1.0375913606844598,1.0582947991016678,1.1237893343191194,1.1708772157593574,1.2192625739731533,1.2911751260185167,1.3151173891963572,2020-08-31,2020-09-06
162,168,1.2158551740849834,0.0710310177006822,1.0806080097232025,1.1014258185653005,1.1672214809536796,1.2144722287370397,1.2629814025032182,1.3350019599258158,1.3589611634728302,2020-09-01,2020-09-07
